"","TCGA_barcode","TCGA_submitterID","Match_id"
"249","TCGA-HT-7858-01A-11R-2403-07","TCGA-HT-7858",NA
"250","TCGA-R8-A6MO-01A-11R-A33Z-07","TCGA-R8-A6MO",NA
"251","TCGA-TM-A84R-01A-21R-A36H-07","TCGA-TM-A84R",NA
"252","TCGA-FG-8185-01A-11R-2256-07","TCGA-FG-8185",NA
"253","TCGA-HW-7486-01A-11R-2027-07","TCGA-HW-7486",NA
"254","TCGA-FG-A710-01A-12R-A33Z-07","TCGA-FG-A710",NA
"255","TCGA-DB-5270-01A-02R-1470-07","TCGA-DB-5270",NA
"256","TCGA-TM-A7C5-01A-11R-A32Q-07","TCGA-TM-A7C5",NA
"257","TCGA-S9-A6TZ-01A-21R-A32Q-07","TCGA-S9-A6TZ",NA
"258","TCGA-DH-A7UU-01A-12R-A34F-07","TCGA-DH-A7UU",NA
"259","TCGA-HT-8105-01A-11R-2404-07","TCGA-HT-8105",NA
"260","TCGA-P5-A5EW-01A-11R-A27Q-07","TCGA-P5-A5EW",NA
"261","TCGA-FG-7638-01B-12R-2090-07","TCGA-FG-7638",NA
"262","TCGA-VM-A8CA-01A-11R-A36H-07","TCGA-VM-A8CA",NA
"263","TCGA-WY-A85D-01A-11R-A36H-07","TCGA-WY-A85D",NA
"264","TCGA-S9-A7R3-01A-11R-A34R-07","TCGA-S9-A7R3",NA
"265","TCGA-S9-A6U9-01A-11R-A32Q-07","TCGA-S9-A6U9",NA
"266","TCGA-FG-A87Q-01A-11R-A36H-07","TCGA-FG-A87Q",NA
"267","TCGA-TM-A84S-01A-11R-A36H-07","TCGA-TM-A84S",NA
"268","TCGA-HT-7604-01A-11R-2090-07","TCGA-HT-7604",NA
"269","TCGA-E1-A7YH-01A-11R-A34F-07","TCGA-E1-A7YH",NA
"270","TCGA-TQ-A8XE-01A-11R-A36H-07","TCGA-TQ-A8XE",NA
"271","TCGA-HT-7860-01A-11R-2403-07","TCGA-HT-7860",NA
"272","TCGA-HT-7882-01A-11R-2403-07","TCGA-HT-7882",NA
"273","TCGA-S9-A6U5-01A-12R-A33Z-07","TCGA-S9-A6U5",NA
"274","TCGA-DH-A7UT-01A-12R-A34F-07","TCGA-DH-A7UT",NA
"275","TCGA-WY-A85A-01A-21R-A36H-07","TCGA-WY-A85A",NA
"276","TCGA-DB-A64P-01A-11R-A29R-07","TCGA-DB-A64P",NA
"277","TCGA-TM-A84T-01A-11R-A36H-07","TCGA-TM-A84T",NA
"278","TCGA-DU-A7TG-01A-21R-A34R-07","TCGA-DU-A7TG",NA
"279","TCGA-FG-8189-01B-11R-A28M-07","TCGA-FG-8189",NA
"280","TCGA-DU-A76K-01A-11R-A33Z-07","TCGA-DU-A76K",NA
"281","TCGA-E1-A7Z4-01A-11R-A34R-07","TCGA-E1-A7Z4",NA
"282","TCGA-HT-7602-01A-21R-2090-07","TCGA-HT-7602",NA
"283","TCGA-P5-A781-01A-11R-A32Q-07","TCGA-P5-A781",NA
"284","TCGA-DB-A64R-01A-11R-A29R-07","TCGA-DB-A64R",NA
"285","TCGA-S9-A6WI-01A-21R-A33Z-07","TCGA-S9-A6WI",NA
"286","TCGA-WY-A858-01A-11R-A36H-07","TCGA-WY-A858",NA
"287","TCGA-FG-A6J3-01A-11R-A31N-07","TCGA-FG-A6J3",NA
"288","TCGA-S9-A7R2-01A-21R-A34R-07","TCGA-S9-A7R2",NA
"289","TCGA-HT-8563-01A-11R-2404-07","TCGA-HT-8563",NA
"290","TCGA-S9-A6TW-01A-12R-A32Q-07","TCGA-S9-A6TW",NA
"291","TCGA-HT-7481-01A-11R-2027-07","TCGA-HT-7481",NA
"292","TCGA-FG-8186-01A-11R-2256-07","TCGA-FG-8186",NA
"293","TCGA-HT-A74H-01A-11R-A32Q-07","TCGA-HT-A74H",NA
"294","TCGA-DU-8168-01A-11R-2256-07","TCGA-DU-8168",NA
"295","TCGA-HT-A5R9-01A-11R-A28M-07","TCGA-HT-A5R9",NA
"296","TCGA-FG-A6J1-01A-11R-A31N-07","TCGA-FG-A6J1",NA
"297","TCGA-DB-A4XE-01A-11R-A27Q-07","TCGA-DB-A4XE",NA
"298","TCGA-QH-A6X8-01A-12R-A32Q-07","TCGA-QH-A6X8",NA
"299","TCGA-DU-5849-01A-11R-1708-07","TCGA-DU-5849",NA
"300","TCGA-P5-A5EZ-01A-11R-A27Q-07","TCGA-P5-A5EZ",NA
"301","TCGA-QH-A86X-01A-11R-A36H-07","TCGA-QH-A86X",NA
"302","TCGA-FG-A4MY-01A-11R-A26U-07","TCGA-FG-A4MY",NA
"303","TCGA-HT-7687-01A-11R-2256-07","TCGA-HT-7687",NA
"304","TCGA-S9-A7IY-01A-11R-A34F-07","TCGA-S9-A7IY",NA
"305","TCGA-S9-A6WE-01A-12R-A33Z-07","TCGA-S9-A6WE",NA
"306","TCGA-HT-7856-01A-11R-2403-07","TCGA-HT-7856",NA
"307","TCGA-DU-6396-01A-11R-1708-07","TCGA-DU-6396",NA
"308","TCGA-P5-A5EU-01A-11R-A27Q-07","TCGA-P5-A5EU",NA
"309","TCGA-HT-7606-01A-11R-2090-07","TCGA-HT-7606",NA
"310","TCGA-TM-A84Q-01A-11R-A36H-07","TCGA-TM-A84Q",NA
"311","TCGA-DB-5279-01A-03R-2347-07","TCGA-DB-5279",NA
"312","TCGA-HT-7902-01A-12R-2403-07","TCGA-HT-7902",NA
"313","TCGA-HT-8010-01A-11R-2403-07","TCGA-HT-8010",NA
"314","TCGA-E1-5302-01A-01R-1470-07","TCGA-E1-5302",NA
"315","TCGA-VM-A8CB-01A-11R-A36H-07","TCGA-VM-A8CB",NA
"316","TCGA-HT-7686-01A-11R-2256-07","TCGA-HT-7686",NA
"317","TCGA-HT-7620-01A-11R-2256-07","TCGA-HT-7620",NA
"318","TCGA-DU-6404-01A-11R-1708-07","TCGA-DU-6404",NA
"319","TCGA-HT-7483-01A-11R-2027-07","TCGA-HT-7483",NA
"320","TCGA-WY-A859-01A-12R-A36H-07","TCGA-WY-A859",NA
"321","TCGA-TQ-A7RP-01A-21R-A34F-07","TCGA-TQ-A7RP",NA
"322","TCGA-DU-6410-01A-11R-1896-07","TCGA-DU-6410",NA
"323","TCGA-S9-A7J3-01A-21R-A34R-07","TCGA-S9-A7J3",NA
"324","TCGA-DH-A669-01A-12R-A31N-07","TCGA-DH-A669",NA
"325","TCGA-EZ-7264-01A-11R-2027-07","TCGA-EZ-7264",NA
"326","TCGA-DH-5144-01A-01R-1470-07","TCGA-DH-5144",NA
"327","TCGA-HT-7857-01A-11R-2403-07","TCGA-HT-7857",NA
"328","TCGA-DB-5277-01A-01R-1470-07","TCGA-DB-5277",NA
"329","TCGA-CS-6667-01A-12R-2027-07","TCGA-CS-6667",NA
"330","TCGA-HT-7680-01A-11R-2256-07","TCGA-HT-7680",NA
